,gid,lbl,val,geometry
237,다사49b19a,99.00,99.0,"MULTIPOLYGON (((126.9304248613127 37.26853960512064, 126.9303909103332 37.27304639029154, 126.9360303536106 37.2730733910754, 126.9360639685004 37.26856660152522, 126.9304248613127 37.26853960512064)))"
238,다사61a17b,673.00,673.0,"MULTIPOLYGON (((127.0602047133281 37.25557192342112, 127.0601785103259 37.26007880865789, 127.0658170986234 37.2600996206132, 127.0658429657244 37.25559273200041, 127.0602047133281 37.25557192342112)))"
239,다사51a18b,1576.00,1576.0,"MULTIPOLYGON (((126.9473751406172 37.26411298693841, 126.9473422052434 37.26861978858065, 126.9529813346492 37.26864597922929, 126.9530139340029 37.26413917333898, 126.9473751406172 37.26411298693841)))"
240,다사61b19b,567.00,567.0,"MULTIPOLYGON (((127.0657394627678 37.27362026572371, 127.0657135726272 37.27812714051743, 127.0713535110405 37.27814769728682, 127.0713790649794 37.27364081915908, 127.0657394627678 37.27362026572371)))"
241,다사52b19b,326.00,326.0,"MULTIPOLYGON (((126.9642276807402 37.27320436555608, 126.9641957392165 37.27771117288621, 126.969835562442 37.27773656600542, 126.9698671677909 37.27322975455694, 126.9642276807402 37.27320436555608)))"
242,다사53b20b,3788.00,3788.0,"MULTIPOLYGON (((126.9754441165698 37.282268502508, 126.9754128334746 37.28677531110692, 126.9810533432765 37.28680017493334, 126.9810842900441 37.28229336230227, 126.9754441165698 37.282268502508)))"
243,다사52b20a,138.00,138.0,"MULTIPOLYGON (((126.9641957392165 37.27771117288621, 126.9641637905825 37.28221797675327, 126.9698039500577 37.28224337399134, 126.969835562442 37.27773656600542, 126.9641957392165 37.27771117288621)))"
244,다사60b16a,1565.00,1565.0,"MULTIPOLYGON (((127.0546460480386 37.24203018018445, 127.0546195268505 37.24653707236677, 127.0602571018401 37.24655814258337, 127.0602832873526 37.24205124698269, 127.0546460480386 37.24203018018445)))"
245,다사62a16b,1290.00,1290.0,"MULTIPOLYGON (((127.0715322692303 37.24659947785134, 127.071506749394 37.25110637670441, 127.0771446773995 37.25112664504223, 127.0771698614815 37.24661974290104, 127.0715322692303 37.24659947785134)))"
246,다사57b15b,1072.00,1072.0,"MULTIPOLYGON (((127.0208512675704 37.23739126999322, 127.0208227387081 37.2418981442083, 127.0264599414905 37.24192082105537, 127.0264881347604 37.23741394316114, 127.0208512675704 37.23739126999322)))"
247,다사52b16a,1840.00,1840.0,"MULTIPOLYGON (((126.9644510724601 37.24165661729232, 126.9644191806613 37.2461634488596, 126.9700566522338 37.24618881316048, 126.9700882083811 37.24168197747823, 126.9644510724601 37.24165661729232)))"
248,다사53a16b,6.00,6.0,"MULTIPOLYGON (((126.9700566522338 37.24618881316048, 126.9700250890626 37.25069564538121, 126.9756629033867 37.25072074538111, 126.9756941308301 37.24621390908845, 126.9700566522338 37.24618881316048)))"
249,다사60a23a,1147.00,1147.0,"MULTIPOLYGON (((127.0486322740495 37.30510497264218, 127.0486053333684 37.30961181297483, 127.0542476097469 37.30963320008792, 127.0542742137062 37.30512635628769, 127.0486322740495 37.30510497264218)))"
250,다사50b21a,930.00,930.0,"MULTIPOLYGON (((126.9415699235225 37.28662048409914, 126.9415366150828 37.29112726412451, 126.9471774183716 37.2911537448253, 126.9472103904187 37.28664696050578, 126.9415699235225 37.28662048409914)))"
251,다사55a21a,1044.00,1044.0,"MULTIPOLYGON (((126.9923343834725 37.2868490962841, 126.992304102626 37.29135591338773, 126.9979449692776 37.29137997481192, 126.9979749137167 37.28687315380643, 126.9923343834725 37.2868490962841)))"
252,다사53b15a,949.00,949.0,"MULTIPOLYGON (((126.9757877714718 37.2326933794449, 126.9757565648711 37.2372002261202, 126.9813933791818 37.23722504561891, 126.9814242502772 37.23271819491667, 126.9757877714718 37.2326933794449)))"
253,다사52a18a,2275.00,2275.0,"MULTIPOLYGON (((126.9586849907951 37.25965827763768, 126.9586527346433 37.26416509119561, 126.9642915424637 37.26419074050726, 126.9643234626668 37.25968392278886, 126.9586849907951 37.25965827763768)))"
254,다사53a24b,26.00,26.0,"MULTIPOLYGON (((126.9695507975124 37.31829771320747, 126.9695191217356 37.32280449002333, 126.975162317879 37.32282965523891, 126.9751936567303 37.31832287434349, 126.9695507975124 37.31829771320747)))"
255,다사60a21a,2791.00,2791.0,"MULTIPOLYGON (((127.0487399768265 37.28707757674059, 127.0487130601216 37.29158443090132, 127.0543539900625 37.29160580414651, 127.0543805703453 37.28709894651981, 127.0487399768265 37.28707757674059)))"
256,다사60a19a,2283.00,2283.0,"MULTIPOLYGON (((127.0488475837548 37.26905012553267, 127.0488206910036 37.27355699351909, 127.0544602757051 37.27357835290286, 127.0544868323334 37.26907148145209, 127.0488475837548 37.26905012553267)))"
257,다사51a17b,438.00,438.0,"MULTIPOLYGON (((126.9474409893779 37.25509937326179, 126.9474080686615 37.25960618183205, 126.9530465261017 37.25963236398506, 126.9530791109476 37.25512555116772, 126.9474409893779 37.25509937326179)))"
258,다사62b18b,1538.00,1538.0,"MULTIPOLYGON (((127.0770690915142 37.26464733074445, 127.0770438850016 37.2691542190709, 127.0826831623831 37.2691742319566, 127.082708032841 37.26466734038406, 127.0770690915142 37.26464733074445)))"
259,다사62a18a,221.00,221.0,"MULTIPOLYGON (((127.0714556926788 37.26012016404888, 127.0714301557972 37.26462705253996, 127.0770690915142 37.26464733074445, 127.0770942924172 37.26014043896409, 127.0714556926788 37.26012016404888)))"
260,다사53b15b,11.00,11.0,"MULTIPOLYGON (((126.9757565648711 37.2372002261202, 126.9757253513244 37.24170706933476, 126.9813625012151 37.24173189286091, 126.9813933791818 37.23722504561891, 126.9757565648711 37.2372002261202)))"
261,다사56b19b,219.00,219.0,"MULTIPOLYGON (((127.0093437699011 37.27339995574739, 127.0093145178206 37.27790679480432, 127.0149543952338 37.27793003847275, 127.0149833111269 37.27342319564606, 127.0093437699011 37.27339995574739)))"
262,다사60a20b,1850.00,1850.0,"MULTIPOLYGON (((127.0487668875409 37.2825707191232, 127.0487399768265 37.28707757674059, 127.0543805703453 37.28709894651981, 127.0544071447124 37.28259208543686, 127.0487668875409 37.2825707191232)))"
263,다사53a15b,6.00,6.0,"MULTIPOLYGON (((126.9701197575063 37.23717513833462, 126.9700882083811 37.24168197747823, 126.9757253513244 37.24170706933476, 126.9757565648711 37.2372002261202, 126.9701197575063 37.23717513833462)))"
264,다사53b19a,2432.00,2432.0,"MULTIPOLYGON (((126.975537924089 37.26874805593837, 126.9755066618754 37.27325487492357, 126.9811461629187 37.27327972665495, 126.9811770890291 37.268772903639, 126.975537924089 37.26874805593837)))"
265,다사55a17a,16.00,16.0,"MULTIPOLYGON (((126.9925763877651 37.25079443487184, 126.9925461607882 37.25530127965922, 126.9981843382762 37.25532530988131, 126.9982142294441 37.25081846119574, 126.9925763877651 37.25079443487184)))"
266,다사57a19a,769.00,769.0,"MULTIPOLYGON (((127.0150122205847 37.26891634936062, 127.0149833111269 37.27342319564606, 127.020622858788 37.27344616690252, 127.0206514321317 37.26893931689133, 127.0150122205847 37.26891634936062)))"
267,다사57a17b,2491.00,2491.0,"MULTIPOLYGON (((127.0150989103618 37.25539578975339, 127.0150700202007 37.25990264641415, 127.0207085597438 37.25992560649465, 127.0207371140151 37.25541874610946, 127.0150989103618 37.25539578975339)))"
268,다사58a18b,954.00,954.0,"MULTIPOLYGON (((127.0263188809816 37.26445515867137, 127.0262906500376 37.26896201582247, 127.0319298742277 37.26898444615309, 127.0319577691293 37.2644775853638, 127.0263188809816 37.26445515867137)))"
269,다사54a24a,1047.00,1047.0,"MULTIPOLYGON (((126.9808675179473 37.31384097801391, 126.9808365229234 37.31834776640827, 126.9864793960167 37.31837238940081, 126.9865100541869 37.31386559701459, 126.9808675179473 37.31384097801391)))"
270,다사58b15b,156.00,156.0,"MULTIPOLYGON (((127.0321250082242 37.23743634803338, 127.0320971505482 37.24194322956325, 127.0377343658065 37.24196536973101, 127.0377618878872 37.23745848460905, 127.0321250082242 37.23743634803338)))"
271,다사55a23b,1182.00,1182.0,"MULTIPOLYGON (((126.9921829118163 37.30938314718925, 126.9921525972501 37.31388994698563, 126.997795147062 37.31391402792602, 126.9978251248463 37.30940722422549, 126.9921829118163 37.30938314718925)))"
272,다사58b17b,1566.00,1566.0,"MULTIPOLYGON (((127.0320135403104 37.25546385341395, 127.0319856578231 37.25997072111738, 127.0376242162098 37.25999287565772, 127.037651762803 37.25548600436052, 127.0320135403104 37.25546385341395)))"
273,다사61b17b,10.00,9.999999999999998,"MULTIPOLYGON (((127.0658429657244 37.25559273200041, 127.0658170986234 37.2600996206132, 127.0714556926788 37.26012016404888, 127.0714812238773 37.25561327210365, 127.0658429657244 37.25559273200041)))"
274,다사52a18b,2074.00,2074.0,"MULTIPOLYGON (((126.9586527346433 37.26416509119561, 126.9586204713114 37.26867190129045, 126.9642596151553 37.26869755476304, 126.9642915424637 37.26419074050726, 126.9586527346433 37.26416509119561)))"
275,다사54a21b,3337.00,3337.0,"MULTIPOLYGON (((126.9810223896201 37.29130698410248, 126.980991429073 37.29581378980954, 126.9866326186472 37.29583839284749, 126.9866632427152 37.29133158315093, 126.9810223896201 37.29130698410248)))"
276,다사57a20a,406.00,406.0,"MULTIPOLYGON (((127.0149543952338 37.27793003847275, 127.0149254729041 37.28243687784055, 127.0205656930179 37.28245985654983, 127.0205942790839 37.27795301345542, 127.0149543952338 37.27793003847275)))"
277,다사53a20b,868.00,868.0,"MULTIPOLYGON (((126.9698039500577 37.28224337399134, 126.9697723306363 37.2867501785145, 126.9754128334746 37.28677531110692, 126.9754441165698 37.282268502508, 126.9698039500577 37.28224337399134)))"
278,다사50a18b,329.00,329.0,"MULTIPOLYGON (((126.9360975759093 37.26405980850981, 126.9360639685004 37.26856660152522, 126.9417030831689 37.26859332934559, 126.9417363545611 37.26408653199498, 126.9360975759093 37.26405980850981)))"
279,다사62b17b,1877.00,1877.0,"MULTIPOLYGON (((127.0771194877119 37.25563354372996, 127.0770942924172 37.26014043896409, 127.082732897764 37.26016044535798, 127.0827577571536 37.25565354687852, 127.0771194877119 37.25563354372996)))"
280,다사52b22b,1931.00,1931.0,"MULTIPOLYGON (((126.9640359249117 37.30024515758785, 126.9640039407019 37.30475194413733, 126.969645782548 37.30477736197684, 126.9696774301338 37.30027057130611, 126.9640359249117 37.30024515758785)))"
281,다사60a15a,1994.00,1994.0,"MULTIPOLYGON (((127.0490625104229 37.23299505723641, 127.0490356655122 37.23750195286696, 127.0546725633248 37.23752328454741, 127.0546990727106 37.23301638545578, 127.0490625104229 37.23299505723641)))"
282,다사59a18b,2959.00,2959.0,"MULTIPOLYGON (((127.037596663485 37.26449974349836, 127.0375691046271 37.26900660788227, 127.043208341161 37.26902850100909, 127.0432355639738 37.26452163307412, 127.037596663485 37.26449974349836)))"
283,다사60a18b,2075.00,2075.0,"MULTIPOLYGON (((127.0488744705209 37.26454325409021, 127.0488475837548 37.26905012553267, 127.0544868323334 37.26907148145209, 127.0545133830516 37.2645646065457, 127.0488744705209 37.26454325409021)))"
284,다사61b21a,36.00,36.0,"MULTIPOLYGON (((127.065661775055 37.28714087973933, 127.0656358676206 37.29164774416718, 127.0712768150881 37.29166831094096, 127.0713023860962 37.28716144317791, 127.065661775055 37.28714087973933)))"
285,다사57a16a,1245.00,1245.0,"MULTIPOLYGON (((127.0151855422758 37.24187519902294, 127.0151566713978 37.24638206605763, 127.0207942034958 37.24640501496612, 127.0208227387081 37.2418981442083, 127.0151855422758 37.24187519902294)))"
286,다사56a19b,1064.00,1064.0,"MULTIPOLYGON (((127.0037042351852 37.27337644720748, 127.0036746469188 37.27788328245106, 127.0093145178206 37.27790679480432, 127.0093437699011 37.27339995574739, 127.0037042351852 37.27337644720748)))"
287,다사61b18b,808.00,808.0,"MULTIPOLYGON (((127.0657912257645 37.26460650577145, 127.0657653471464 37.269113387475, 127.0714046132312 37.26913393757674, 127.0714301557972 37.26462705253996, 127.0657912257645 37.26460650577145)))"
288,다사52b21a,87.00,87.0,"MULTIPOLYGON (((126.9641318348368 37.28672477715713, 126.9640998719775 37.2912315740976, 126.9697407041764 37.2912569795748, 126.9697723306363 37.2867501785145, 126.9641318348368 37.28672477715713)))"
289,다사56b17a,1969.00,1969.0,"MULTIPOLYGON (((127.0094899326831 37.25086570857804, 127.0094607131377 37.25537256492938, 127.0150989103618 37.25539578975339, 127.0151277940937 37.25088892963451, 127.0094899326831 37.25086570857804)))"
290,다사52a21b,308.00,308.0,"MULTIPOLYGON (((126.9584590468939 37.29120589981292, 126.9584267404469 37.29571268912601, 126.964067902003 37.29573836757456, 126.9640998719775 37.2912315740976, 126.9584590468939 37.29120589981292)))"
291,다사51b19a,2990.00,2990.0,"MULTIPOLYGON (((126.9529813346492 37.26864597922929, 126.9529487280391 37.27315278165588, 126.958588200798 37.27317870792205, 126.9586204713114 37.26867190129045, 126.9529813346492 37.26864597922929)))"
292,다사53b22b,2506.00,2506.0,"MULTIPOLYGON (((126.9753189423995 37.30029571612862, 126.9752876314393 37.30480251087701, 126.980929487301 37.3048273908368, 126.9809604616339 37.30032059205436, 126.9753189423995 37.30029571612862)))"
293,다사51a22a,709.00,709.0,"MULTIPOLYGON (((126.9471444389847 37.29566052567984, 126.9471114522562 37.30016730306922, 126.952752935898 37.30019352346835, 126.9527855860825 37.2956867418274, 126.9471444389847 37.29566052567984)))"
294,다사54b18b,757.00,757.0,"MULTIPOLYGON (((126.9868468440496 37.26429065228294, 126.9868162608518 37.26879748274692, 126.9924554394821 37.2688217932611, 126.9924856866483 37.26431495885399, 126.9868468440496 37.26429065228294)))"
295,다사58a20b,2124.00,2124.0,"MULTIPOLYGON (((127.0262059194951 37.28248256652883, 127.0261776634057 37.28698940984814, 127.0318182325131 37.28701185473579, 127.0318461522608 37.28250500777658, 127.0262059194951 37.28248256652883)))"
296,다사56a20b,1742.00,1742.0,"MULTIPOLYGON (((127.003645052066 37.28239011423485, 127.0036154506253 37.28689694255873, 127.0092559941233 37.28692046254001, 127.0092852592285 37.2824136304019, 127.003645052066 37.28239011423485)))"
297,다사58a19a,799.00,799.0,"MULTIPOLYGON (((127.0262906500376 37.26896201582247, 127.0262624128095 37.27346886951584, 127.0319019731167 37.27349130348507, 127.0319298742277 37.26898444615309, 127.0262906500376 37.26896201582247)))"
298,다사60b17a,145.00,145.0,"MULTIPOLYGON (((127.0545929997591 37.25104396109419, 127.0545664667631 37.2555508463666, 127.0602047133281 37.25557192342112, 127.0602309104991 37.25106503472954, 127.0545929997591 37.25104396109419)))"
299,다사55a19a,300.00,300.0,"MULTIPOLYGON (((126.9924554394821 37.2688217932611, 126.992425185583 37.27332862420781, 126.9980647070543 37.27335267002729, 126.9980946248454 37.26884583518055, 126.9924554394821 37.2688217932611)))"
300,다사60b20a,1544.00,1544.0,"MULTIPOLYGON (((127.0544337131652 37.27808522089782, 127.0544071447124 37.28259208543686, 127.0600474077982 37.28261318301475, 127.0600736399772 37.27810631505416, 127.0544337131652 37.27808522089782)))"
301,다사57a17a,2052.00,2052.0,"MULTIPOLYGON (((127.0151277940937 37.25088892963451, 127.0150989103618 37.25539578975339, 127.0207371140151 37.25541874610946, 127.0207656619319 37.25091188226656, 127.0151277940937 37.25088892963451)))"
302,다사62a21b,1135.00,1135.0,"MULTIPOLYGON (((127.0712768150881 37.29166831094096, 127.0712512383876 37.2961751752488, 127.0768925280499 37.29619547648905, 127.0769177682479 37.29168860888922, 127.0712768150881 37.29166831094096)))"
303,다사58b20a,3209.00,3209.0,"MULTIPOLYGON (((127.0318740657949 37.27799815735963, 127.0318461522608 37.28250500777658, 127.0374863912403 37.28252718029217, 127.0375139685062 37.27802032627933, 127.0318740657949 37.27799815735963)))"
304,다사56a20a,1217.00,1217.0,"MULTIPOLYGON (((127.0036746469188 37.27788328245106, 127.003645052066 37.28239011423485, 127.0092852592285 37.2824136304019, 127.0093145178206 37.27790679480432, 127.0036746469188 37.27788328245106)))"
305,다사56b16b,1260.00,1260.0,"MULTIPOLYGON (((127.0095191457261 37.2463588487683, 127.0094899326831 37.25086570857804, 127.0151277940937 37.25088892963451, 127.0151566713978 37.24638206605763, 127.0095191457261 37.2463588487683)))"
306,다사57b17b,1946.00,1946.0,"MULTIPOLYGON (((127.0207371140151 37.25541874610946, 127.0207085597438 37.25992560649465, 127.0263471056428 37.25994829806271, 127.0263753240229 37.25544143399662, 127.0207371140151 37.25541874610946)))"
307,다사55b24a,26.00,26.0,"MULTIPOLYGON (((126.997795147062 37.31391402792602, 126.9977651626041 37.3184208281651, 127.0034080559481 37.31844464393484, 127.0034377035476 37.31393783983476, 126.997795147062 37.31391402792602)))"
308,다사59b20a,113.00,113.0,"MULTIPOLYGON (((127.0431538773549 37.27804222650952, 127.0431266363586 37.28254908407467, 127.0487668875409 37.2825707191232, 127.0487937922662 37.27806385804933, 127.0431538773549 37.27804222650952)))"
309,다사57b19b,850.00,850.0,"MULTIPOLYGON (((127.020622858788 37.27344616690252, 127.0205942790839 37.27795301345542, 127.0262341692958 37.27797571975135, 127.0262624128095 37.27346886951584, 127.020622858788 37.27344616690252)))"
310,다사58a15b,1816.00,1816.0,"MULTIPOLYGON (((127.0264881347604 37.23741394316114, 127.0264599414905 37.24192082105537, 127.0320971505482 37.24194322956325, 127.0321250082242 37.23743634803338, 127.0264881347604 37.23741394316114)))"
311,다사52b22a,2928.00,2928.0,"MULTIPOLYGON (((126.964067902003 37.29573836757456, 126.9640359249117 37.30024515758785, 126.9696774301338 37.30027057130611, 126.9697090706761 37.29576377717205, 126.964067902003 37.29573836757456)))"
312,다사58b20b,1417.00,1417.0,"MULTIPOLYGON (((127.0318461522608 37.28250500777658, 127.0318182325131 37.28701185473579, 127.0374588078356 37.28703403084769, 127.0374863912403 37.28252718029217, 127.0318461522608 37.28250500777658)))"
313,다사57a16b,1401.00,1401.0,"MULTIPOLYGON (((127.0151566713978 37.24638206605763, 127.0151277940937 37.25088892963451, 127.0207656619319 37.25091188226656, 127.0207942034958 37.24640501496612, 127.0151566713978 37.24638206605763)))"
314,다사58b23b,42.00,42.0,"MULTIPOLYGON (((127.0316785405179 37.30954603766033, 127.0316505834574 37.31405286386989, 127.0372931784109 37.31407506156854, 127.0373207986789 37.30956823176013, 127.0316785405179 37.30954603766033)))"
315,다사50b20a,32.00,32.0,"MULTIPOLYGON (((126.9416365181646 37.27760691365246, 126.9416032245492 37.28211370060839, 126.9472433551278 37.28214017272137, 126.9472763125004 37.27763338147228, 126.9416365181646 37.27760691365246)))"
316,다사58b19a,1898.00,1898.0,"MULTIPOLYGON (((127.0319298742277 37.26898444615309, 127.0319019731167 37.27349130348507, 127.0375415396346 37.27351346880931, 127.0375691046271 37.26900660788227, 127.0319298742277 37.26898444615309)))"
317,다사56a18b,1687.00,1687.0,"MULTIPOLYGON (((127.003763391965 37.26436276634158, 127.0037338168668 37.26886960850427, 127.0093730154715 37.26889311323128, 127.0094022545334 37.26438626725614, 127.003763391965 37.26436276634158)))"
318,다사55a23a,1642.00,1642.0,"MULTIPOLYGON (((126.9922132196355 37.30487634393113, 126.9921829118163 37.30938314718925, 126.9978251248463 37.30940722422549, 126.9978550959584 37.30490041706366, 126.9922132196355 37.30487634393113)))"
319,다사51b18a,1278.00,1278.0,"MULTIPOLYGON (((126.9530465261017 37.25963236398506, 126.9530139340029 37.26413917333898, 126.9586527346433 37.26416509119561, 126.9586849907951 37.25965827763768, 126.9530465261017 37.25963236398506)))"
320,다사61a19b,434.00,434.0,"MULTIPOLYGON (((127.0600998663181 37.27359944363801, 127.0600736399772 37.27810631505416, 127.0657135726272 37.27812714051743, 127.0657394627678 37.27362026572371, 127.0600998663181 37.27359944363801)))"
321,다사50a21a,654.00,654.0,"MULTIPOLYGON (((126.9359294640391 37.28659373893289, 126.9358958192086 37.29110051462054, 126.9415366150828 37.29112726412451, 126.9415699235225 37.28662048409914, 126.9359294640391 37.28659373893289)))"
322,다사54a18a,13.00,13.0,"MULTIPOLYGON (((126.981238920604 37.2597592472233, 126.981208008257 37.26426607716173, 126.9868468440496 37.26429065228294, 126.9868774204413 37.25978381835828, 126.981238920604 37.2597592472233)))"
323,다사55a21b,3117.00,3117.0,"MULTIPOLYGON (((126.992304102626 37.29135591338773, 126.9922738150387 37.29586272703022, 126.9979150181725 37.29588679235673, 126.9979449692776 37.29137997481192, 126.992304102626 37.29135591338773)))"
324,다사60b17b,226.00,226.0,"MULTIPOLYGON (((127.0545664667631 37.2555508463666, 127.054539927861 37.26005772818382, 127.0601785103259 37.26007880865789, 127.0602047133281 37.25557192342112, 127.0545664667631 37.2555508463666)))"
325,다사52a17a,609.00,609.0,"MULTIPOLYGON (((126.9587494815655 37.25064464013316, 126.9587172397686 37.25515146061682, 126.9643553757663 37.25517710160803, 126.9643872817639 37.25067027696488, 126.9587494815655 37.25064464013316)))"
326,다사59b17b,1601.00,1601.0,"MULTIPOLYGON (((127.0432899914257 37.25550788683542, 127.0432627807282 37.26001476168285, 127.0489013513036 37.26003637919184, 127.048928226104 37.25552950083775, 127.0432899914257 37.25550788683542)))"
327,다사58a18a,1248.00,1248.0,"MULTIPOLYGON (((127.0263471056428 37.25994829806271, 127.0263188809816 37.26445515867137, 127.0319577691293 37.2644775853638, 127.0319856578231 37.25997072111738, 127.0263471056428 37.25994829806271)))"
328,다사54b21b,2628.00,2628.0,"MULTIPOLYGON (((126.9866632427152 37.29133158315093, 126.9866326186472 37.29583839284749, 126.9922738150387 37.29586272703022, 126.992304102626 37.29135591338773, 126.9866632427152 37.29133158315093)))"
329,다사54b20b,1043.00,1043.0,"MULTIPOLYGON (((126.9867244704057 37.2823179533731, 126.9866938599675 37.28682476999275, 126.9923343834725 37.2868490962841, 126.9923646575798 37.28234227571947, 126.9867244704057 37.2823179533731)))"
330,다사62a17b,2569.00,2569.0,"MULTIPOLYGON (((127.0714812238773 37.25561327210365, 127.0714556926788 37.26012016404888, 127.0770942924172 37.26014043896409, 127.0771194877119 37.25563354372996, 127.0714812238773 37.25561327210365)))"
331,다사60a15b,2853.00,2853.0,"MULTIPOLYGON (((127.0490356655122 37.23750195286696, 127.0490088146264 37.24200884504251, 127.0546460480386 37.24203018018445, 127.0546725633248 37.23752328454741, 127.0490356655122 37.23750195286696)))"
332,다사56b22b,1719.00,1719.0,"MULTIPOLYGON (((127.009168159714 37.30044093819586, 127.0091388685413 37.30494775649449, 127.0147807646512 37.30497102279085, 127.0148097191873 37.30046420071978, 127.009168159714 37.30044093819586)))"
333,다사56a22b,2933.00,2933.0,"MULTIPOLYGON (((127.0035266067599 37.30041740676917, 127.003496978952 37.30492422125178, 127.0091388685413 37.30494775649449, 127.009168159714 37.30044093819586, 127.0035266067599 37.30041740676917)))"
334,다사53b21b,1177.00,1177.0,"MULTIPOLYGON (((126.9753815434155 37.29128211624343, 126.975350246391 37.29578891791738, 126.980991429073 37.29581378980954, 126.9810223896201 37.29130698410248, 126.9753815434155 37.29128211624343)))"
335,다사57a26a,18.00,18.0,"MULTIPOLYGON (((127.0146069020204 37.33201188255614, 127.0145779023321 37.33651868040544, 127.0202221634543 37.33654170386848, 127.0202508259795 37.33203490228728, 127.0146069020204 37.33201188255614)))"
336,다사60b20b,3860.00,3860.0,"MULTIPOLYGON (((127.0544071447124 37.28259208543686, 127.0543805703453 37.28709894651981, 127.0600211697797 37.28712004751966, 127.0600474077982 37.28261318301475, 127.0544071447124 37.28259208543686)))"
337,다사53b22a,2179.00,2179.0,"MULTIPOLYGON (((126.975350246391 37.29578891791738, 126.9753189423995 37.30029571612862, 126.9809604616339 37.30032059205436, 126.980991429073 37.29581378980954, 126.975350246391 37.29578891791738)))"
338,다사57a22b,3532.00,3532.0,"MULTIPOLYGON (((127.0148097191873 37.30046420071978, 127.0147807646512 37.30497102279085, 127.0204226672069 37.30499402013986, 127.0204512851048 37.30048719433998, 127.0148097191873 37.30046420071978)))"
339,다사55a19b,1327.00,1327.0,"MULTIPOLYGON (((126.992425185583 37.27332862420781, 126.9923949249494 37.277835451694, 126.9980347826035 37.27785950141396, 126.9980647070543 37.27335267002729, 126.992425185583 37.27332862420781)))"
340,다사60b18b,2201.00,2201.0,"MULTIPOLYGON (((127.0545133830516 37.2645646065457, 127.0544868323334 37.26907148145209, 127.0601260868223 37.2690925687665, 127.0601523014911 37.26458569043973, 127.0545133830516 37.2645646065457)))"
341,다사54b16a,29.00,29.0,"MULTIPOLYGON (((126.9869996579788 37.24175644805564, 126.9869691087956 37.24626329582158, 126.9926066080154 37.2462875866247, 126.9926368215406 37.24178073491792, 126.9869996579788 37.24175644805564)))"
342,다사59a16b,2463.00,2463.0,"MULTIPOLYGON (((127.0377068375999 37.24647225139701, 127.0376793032658 37.2509791296069, 127.0433171960677 37.25100100853199, 127.0433443946556 37.24649412677271, 127.0377068375999 37.24647225139701)))"
343,다사59a16a,1353.00,1353.0,"MULTIPOLYGON (((127.0377343658065 37.24196536973101, 127.0377068375999 37.24647225139701, 127.0433443946556 37.24649412677271, 127.0433715871909 37.24198724155773, 127.0377343658065 37.24196536973101)))"
344,다사57b18a,1455.00,1455.0,"MULTIPOLYGON (((127.0207085597438 37.25992560649465, 127.0206799991165 37.26443246342199, 127.0263188809816 37.26445515867137, 127.0263471056428 37.25994829806271, 127.0207085597438 37.25992560649465)))"
345,다사56b18a,1680.00,1680.0,"MULTIPOLYGON (((127.0094314870883 37.25987941782212, 127.0094022545334 37.26438626725614, 127.0150411236088 37.2644094996166, 127.0150700202007 37.25990264641415, 127.0094314870883 37.25987941782212)))"
346,다사50b19b,868.00,868.0,"MULTIPOLYGON (((126.9416698043706 37.27310012323147, 126.9416365181646 37.27760691365246, 126.9472763125004 37.27763338147228, 126.9473092625384 37.27312658675866, 126.9416698043706 37.27310012323147)))"
347,다사56b21a,1060.00,1060.0,"MULTIPOLYGON (((127.0092559941233 37.28692046254001, 127.0092267225036 37.29142729121847, 127.0148676089282 37.29145054619886, 127.014896544136 37.2869437137493, 127.0092559941233 37.28692046254001)))"
348,다사62b17a,1653.00,1653.0,"MULTIPOLYGON (((127.0771446773995 37.25112664504223, 127.0771194877119 37.25563354372996, 127.0827577571536 37.25565354687852, 127.0827826110108 37.25114664494583, 127.0771446773995 37.25112664504223)))"
349,다사56b16a,69.00,69.0,"MULTIPOLYGON (((127.0095483522682 37.24185198550027, 127.0095191457261 37.2463588487683, 127.0151566713978 37.24638206605763, 127.0151855422758 37.24187519902294, 127.0095483522682 37.24185198550027)))"
350,다사59a17b,3444.00,3444.0,"MULTIPOLYGON (((127.037651762803 37.25548600436052, 127.0376242162098 37.25999287565772, 127.0432627807282 37.26001476168285, 127.0432899914257 37.25550788683542, 127.037651762803 37.25548600436052)))"
351,다사55b21b,2385.00,2385.0,"MULTIPOLYGON (((126.9979449692776 37.29137997481192, 126.9979150181725 37.29588679235673, 127.0035562279738 37.29591058882604, 127.003585842595 37.29140376742249, 126.9979449692776 37.29137997481192)))"
