,gid,lbl,val,geometry,경도,위도
227,ㅼ궗53ba22bb,637.00,637.0,"MULTIPOLYGON (((126.9753032877906 37.30254911393568, 126.9752876314393 37.30480251087701, 126.9781085585035 37.30481498447451, 126.9781241306934 37.30256158652193, 126.9753032877906 37.30254911393568)))",126.97670590213454,37.303682054555395
568,ㅼ궗57aa16ab,637.00,637.0,"MULTIPOLYGON (((127.01517110764 37.24412863297251, 127.0151566713978 37.24638206605763, 127.0179754366482 37.24639357405955, 127.0179897889694 37.24414014004088, 127.01517110764 37.24412863297251)))",127.01657325118973,37.24526110887404
667,ㅼ궗57bb16ab,636.00,636.0,"MULTIPOLYGON (((127.0236271564099 37.24416295290785, 127.0236129719312 37.24641638877724, 127.0264317419452 37.2464276954928, 127.0264458425024 37.2441742587062, 127.0236271564099 37.24416295290785)))",127.0250294282226,37.24529532956244
685,ㅼ궗57bb20bb,635.00,635.0,"MULTIPOLYGON (((127.0233715941268 37.2847246663045, 127.0233573812062 37.28697808661371, 127.0261776634057 37.28698940984814, 127.0261917922366 37.28473598862077, 127.0233715941268 37.2847246663045)))",127.02477460776915,37.28585704344637
79,ㅼ궗51bb18aa,633.00,633.0,"MULTIPOLYGON (((126.9558657575464 37.25964535437399, 126.9558495463857 37.26189876053757, 126.9586688636166 37.26191168484952, 126.9586849907951 37.25965827763768, 126.9558657575464 37.25964535437399)))",126.95726728961499,37.260778524944136
863,ㅼ궗59ba17bb,630.00,630.0,"MULTIPOLYGON (((127.043276386834 37.25776132469114, 127.0432627807282 37.26001476168285, 127.0460820652634 37.26002560400191, 127.0460955873904 37.2577721661308, 127.043276386834 37.25776132469114)))",127.04467920507838,37.25889346972085
461,ㅼ궗56aa19bb,621.00,621.0,"MULTIPOLYGON (((127.0036894418753 37.27562986526172, 127.0036746469188 37.27788328245106, 127.0064945815511 37.27789507221323, 127.0065092924564 37.2756416540678, 127.0036894418753 37.27562986526172)))",127.00509199072681,37.27676247409619
952,ㅼ궗60ab19ab,616.00,616.0,"MULTIPOLYGON (((127.0516538456992 37.27131427236196, 127.0516404826108 37.27356770679199, 127.0544602757051 37.27357835290286, 127.0544735547581 37.27132491760943, 127.0516538456992 37.27131427236196)))",127.05305703971716,37.27244631801348
1123,ㅼ궗63ab21bb,614.00,614.0,"MULTIPOLYGON (((127.0853668414644 37.29397198842178, 127.0853544730553 37.29622542421802, 127.0881751241561 37.29623527235888, 127.0881874084342 37.29398183576415, 127.0853668414644 37.29397198842178)))",127.08677096179953,37.29510363579223
547,ㅼ궗56bb20aa,609.00,609.0,"MULTIPOLYGON (((127.0121344557179 37.27791845022419, 127.0121199112968 37.28017186940066, 127.0149399348736 37.28018345858903, 127.0149543952338 37.27793003847275, 127.0121344557179 37.27791845022419)))",127.01353717430648,37.27905095976986
402,ㅼ궗55ab23ab,608.00,608.0,"MULTIPOLYGON (((126.9950190880641 37.30714181715579, 126.9950040174926 37.30939521933082, 126.9978251248463 37.30940722422549, 126.9978401112363 37.30715382107724, 126.9950190880641 37.30714181715579)))",126.9964220854366,37.308274526051406
939,ㅼ궗60aa23ab,605.00,605.0,"MULTIPOLYGON (((127.0486188044585 37.30735839324068, 127.0486053333684 37.30961181297483, 127.0514264708126 37.30962254015599, 127.0514398577178 37.30736911955218, 127.0486188044585 37.30735839324068)))",127.05002261661325,37.308490472085104
1045,ㅼ궗61ab18bb,604.00,604.0,"MULTIPOLYGON (((127.0629587403061 37.26684957211812, 127.0629457162596 37.26910301169654, 127.0657653471464 37.269113387475, 127.0657782871755 37.26685994705507, 127.0629587403061 37.26684957211812)))",127.06436202274516,37.26798148518221
649,ㅼ궗57ba20ab,603.00,603.0,"MULTIPOLYGON (((127.0205799868462 37.28020643543494, 127.0205656930179 37.28245985654983, 127.0233858054657 37.28247124513068, 127.0234000152232 37.28021782309226, 127.0205799868462 37.28020643543494)))",127.02198287516376,37.2813388456506
968,ㅼ궗60ba16ab,603.00,603.0,"MULTIPOLYGON (((127.0546327881823 37.24428362670746, 127.0546195268505 37.24653707236677, 127.057438313612 37.24654764102352, 127.0574514910204 37.24429419450688, 127.0546327881823 37.24428362670746)))",127.05603552994008,37.24541563924264
714,ㅼ궗58aa20aa,601.00,601.0,"MULTIPOLYGON (((127.0262341692958 37.27797571975135, 127.0262200451814 37.28022914357235, 127.0290400767117 37.28024039687507, 127.0290541167642 37.27798697214151, 127.0262341692958 37.27797571975135)))",127.0276371020135,37.27910806368331
349,ㅼ궗54bb22ab,599.00,599.0,"MULTIPOLYGON (((126.9894379855392 37.29810399808523, 126.9894227533879 37.30035740175926, 126.992243520709 37.3003695372114, 126.9922586687167 37.29811613255349, 126.9894379855392 37.29810399808523)))",126.99084073211534,37.29923677300459
77,ㅼ궗51bb17ab,598.00,598.0,"MULTIPOLYGON (((126.9559143802059 37.25288513068851, 126.9558981744563 37.25513853944943, 126.9587172397686 37.25515146061682, 126.958733361564 37.25289805080782, 126.9559143802059 37.25288513068851)))",126.95731578902775,37.25401830098373
1022,ㅼ궗61aa18ba,598.00,598.0,"MULTIPOLYGON (((127.0601523014911 37.26458569043973, 127.060139194886 37.26683913003501, 127.0629587403061 37.26684957211812, 127.0629717629032 37.26459613167594, 127.0601523014911 37.26458569043973)))",127.06155549992002,37.26571763666277
552,ㅼ궗56bb21ab,594.00,594.0,"MULTIPOLYGON (((127.0120617174228 37.28918553745838, 127.012047164906 37.29143895231066, 127.0148676089282 37.29145054619886, 127.0148820773372 37.2891971304065, 127.0120617174228 37.28918553745838)))",127.01346464217448,37.29031804719407
95,ㅼ궗52aa17ba,592.00,592.0,"MULTIPOLYGON (((126.9587172397686 37.25515146061682, 126.958701116179 37.2574048695601, 126.9615202672492 37.2574177246557, 126.961536306875 37.25516431466973, 126.9587172397686 37.25515146061682)))",126.96011873254683,37.25628459796914
817,ㅼ궗59aa18ba,591.00,591.0,"MULTIPOLYGON (((127.037596663485 37.26449974349836, 127.0375828848228 37.26675317612241, 127.0404024183117 37.26676415537066, 127.0404161129674 37.26451072185615, 127.037596663485 37.26449974349836)))",127.03899951992138,37.265631954807425
71,ㅼ궗51ba19ba,588.00,588.0,"MULTIPOLYGON (((126.9529487280391 37.27315278165588, 126.9529324220124 37.27540618157024, 126.9557522415273 37.27541917933632, 126.955768463516 37.27316577836791, 126.9529487280391 37.27315278165588)))",126.9543504638028,37.274285985829756
433,ㅼ궗55bb19ba,581.00,581.0,"MULTIPOLYGON (((127.000884470292 37.27336459219736, 127.0008695929405 37.27561800929013, 127.0036894418753 37.27562986526172, 127.0037042351852 37.27337644720748, 127.000884470292 37.27336459219736)))",127.0022869350998,37.274497234086446
1052,ㅼ궗61ba15bb,577.00,577.0,"MULTIPOLYGON (((127.0659334552543 37.23981859465338, 127.0659205324938 37.24207204543636, 127.0687391572262 37.2420823440337, 127.0687519960813 37.23982889241526, 127.0659334552543 37.23981859465338)))",127.06733628528708,37.24095047472526
795,ㅼ궗58bb18ba,575.00,575.0,"MULTIPOLYGON (((127.0347772155359 37.26448869800087, 127.0347633528673 37.26674212972902, 127.0375828848228 37.26675317612241, 127.037596663485 37.26449974349836, 127.0347772155359 37.26448869800087)))",127.03618002920254,37.265620942433195
293,ㅼ궗54ab19ab,574.00,574.0,"MULTIPOLYGON (((126.9839812959115 37.27103863970724, 126.9839659160267 37.27329205178209, 126.9867856708462 37.27330430975004, 126.9868009667001 37.27105089668109, 126.9839812959115 37.27103863970724)))",126.98538346239857,37.2721714800769
1113,ㅼ궗62bb18aa,574.00,574.0,"MULTIPOLYGON (((127.0799135943943 37.26015047572624, 127.0799010786341 37.26240392286228, 127.0827204659943 37.26241389330271, 127.082732897764 37.26016044535798, 127.0799135943943 37.26015047572624)))",127.08131700921905,37.261282189907
665,ㅼ궗57bb15bb,573.00,573.0,"MULTIPOLYGON (((127.0236555206323 37.23965607857625, 127.0236413393102 37.24190951617418, 127.0264599414905 37.24192082105537, 127.0264740389098 37.23966738254035, 127.0236555206323 37.23965607857625)))",127.02505771011113,37.24078845517705
739,ㅼ궗58ab18ab,571.00,571.0,"MULTIPOLYGON (((127.0291523533942 37.26221297480294, 127.0291383242748 37.26446640558727, 127.0319577691293 37.2644775853638, 127.0319717142521 37.26222415367272, 127.0291523533942 37.26221297480294)))",127.03055504028771,37.263345285451734
489,ㅼ궗56ab19bb,568.00,568.0,"MULTIPOLYGON (((127.0065092924564 37.2756416540678, 127.0064945815511 37.27789507221323, 127.0093145178206 37.27790679480432, 127.0093291446747 37.27565337570825, 127.0065092924564 37.2756416540678)))",127.00791188415195,37.27677422979614
404,ㅼ궗55ab23bb,567.00,567.0,"MULTIPOLYGON (((126.9949889452437 37.31164862064046, 126.9949738713172 37.31390202108472, 126.997795147062 37.31391402792602, 126.9978101367883 37.31166062650842, 126.9949889452437 37.31164862064046)))",126.99639202512958,37.312781329644885
1006,ㅼ궗60bb21ab,565.00,565.0,"MULTIPOLYGON (((127.057187664027 37.28936296072089, 127.0571744572566 37.29161638996054, 127.0599949259205 37.29162690856875, 127.0600080485803 37.2893734784762, 127.057187664027 37.28936296072089)))",127.05859127396961,37.290494940032154
963,ㅼ궗60ab23ab,563.00,563.0,"MULTIPOLYGON (((127.0514398577178 37.30736911955218, 127.0514264708126 37.30962254015599, 127.0542476097469 37.30963320008792, 127.0542609124668 37.30737977861993, 127.0514398577178 37.30736911955218)))",127.05284371270982,37.308501165208185
852,ㅼ궗59ab22ba,560.00,560.0,"MULTIPOLYGON (((127.0401968154833 37.30056555438023, 127.0401830964204 37.30281897406614, 127.043003976813 37.30282990033646, 127.0430176117194 37.30057647976471, 127.0401968154833 37.30056555438023)))",127.04160037513338,37.30169773273968
86,ㅼ궗51bb19bb,560.00,560.0,"MULTIPOLYGON (((126.9557522415273 37.27541917933632, 126.9557360177332 37.27767257943881, 126.9585559231012 37.27768551109024, 126.9585720628476 37.27543210993908, 126.9557522415273 37.27541917933632)))",126.95715406133128,37.27655235054874
590,ㅼ궗57aa21bb,559.00,559.0,"MULTIPOLYGON (((127.0148531389089 37.2937039611264, 127.0148386672791 37.29595737518907, 127.0176592811556 37.29596890374255, 127.0176736686587 37.29371548874514, 127.0148531389089 37.2937039611264)))",127.01625618902634,37.29483643780217
30,ㅼ궗50ba18bb,559.00,559.0,"MULTIPOLYGON (((126.9417197197906 37.26633993110337, 126.9417030831689 37.26859332934559, 126.9445226432851 37.26860659253634, 126.9445391958977 37.26635319321847, 126.9417197197906 37.26633993110337)))",126.9431211605653,37.26747326714672
1072,ㅼ궗61bb18ba,553.00,553.0,"MULTIPOLYGON (((127.0686106900656 37.26461681272617, 127.0685978354848 37.26687025484579, 127.0714173852248 37.26688049549016, 127.0714301557972 37.26462705253996, 127.0686106900656 37.26461681272617)))",127.07001401666608,37.265748659496104
448,ㅼ궗55bb23ba,553.00,553.0,"MULTIPOLYGON (((127.000646233868 37.30941916187316, 127.0006313300011 37.31167256512393, 127.0034525248728 37.31168443648684, 127.0034673445484 37.3094310322737, 127.000646233868 37.30941916187316)))",127.00204935834907,37.31055180454394
849,ㅼ궗59ab20ab,550.00,550.0,"MULTIPOLYGON (((127.040320218365 37.28028473831002, 127.0403065130368 37.28253816577512, 127.0431266363586 37.28254908407467, 127.0431402576147 37.28029565572421, 127.040320218365 37.28028473831002)))",127.04172340636822,37.281416916569725
647,ㅼ궗57ba19bb,550.00,550.0,"MULTIPOLYGON (((127.0206085697311 37.27569959061126, 127.0205942790839 37.27795301345542, 127.0234142233993 37.27796440018929, 127.0234284299943 37.27571097642173, 127.0206085697311 37.27569959061126)))",127.02201137557768,37.27683200076719
1086,ㅼ궗62aa20ab,548.00,548.0,"MULTIPOLYGON (((127.071340731938 37.28040113505517, 127.0713279514132 37.28265457195982, 127.0741480908964 37.2826647512349, 127.0741607873472 37.28041131350478, 127.071340731938 37.28040113505517)))",127.07274439042149,37.28153294853744
345,ㅼ궗54bb21ab,548.00,548.0,"MULTIPOLYGON (((126.9894988971953 37.28909037473532, 126.9894836718233 37.29134378187084, 126.992304102626 37.29135591338773, 126.9923192438917 37.28910250526856, 126.9894988971953 37.28909037473532)))",126.99090147891118,37.290223149416036
1090,ㅼ궗62ab16ba,544.00,544.0,"MULTIPOLYGON (((127.0743510646507 37.24660964392498, 127.0743383893763 37.24886309460796, 127.0771572701411 37.24887319440331, 127.0771698614815 37.24661974290104, 127.0743510646507 37.24660964392498)))",127.07575414643512,37.24774142455129
59,ㅼ궗51ab19ba,544.00,544.0,"MULTIPOLYGON (((126.9501289943768 37.27313971778609, 126.9501126043122 37.27539311664093, 126.9529324220124 37.27540618157024, 126.9529487280391 37.27315278165588, 126.9501289943768 37.27313971778609)))",126.9515306872144,37.274272955010446
926,ㅼ궗60aa19ba,543.00,543.0,"MULTIPOLYGON (((127.0488206910036 37.27355699351909, 127.0488072423833 37.27581042621623, 127.051627118035 37.27582114035802, 127.0516404826108 37.27356770679199, 127.0488206910036 37.27355699351909)))",127.0502238835322,37.2746890723187
826,ㅼ궗59aa22ba,542.00,542.0,"MULTIPOLYGON (((127.0373760207739 37.30055456176879, 127.0373622175548 37.30280798056339, 127.0401830964204 37.30281897406614, 127.0401968154833 37.30056555438023, 127.0373760207739 37.30055456176879)))",127.03877953758267,37.30168677329743
846,ㅼ궗59ab19ba,540.00,540.0,"MULTIPOLYGON (((127.0403613251993 37.27352445072925, 127.040347624446 37.27577788078707, 127.0431674955794 37.27578879643065, 127.0431811122886 37.27353536548761, 127.0403613251993 37.27352445072925)))",127.04176438940279,37.274656628956
480,ㅼ궗56ab17ba,540.00,540.0,"MULTIPOLYGON (((127.00664161696 37.25536085184218, 127.0066269207812 37.25761427777075, 127.0094461009261 37.25762599180808, 127.0094607131377 37.25537256492938, 127.00664161696 37.25536085184218)))",127.00804383797755,37.256493427181255
442,ㅼ궗55bb22aa,539.00,539.0,"MULTIPOLYGON (((127.0007356222444 37.29589872419859, 127.0007207283266 37.29815213264068, 127.003541418191 37.29816399823015, 127.0035562279738 37.29591058882604, 127.0007356222444 37.29589872419859)))",127.00213849921045,37.29703136657567
225,ㅼ궗53ba22ab,539.00,539.0,"MULTIPOLYGON (((126.9753345952663 37.29804231745584, 126.9753189423995 37.30029571612862, 126.9781397011503 37.30030818770364, 126.9781552698744 37.29805478801972, 126.9753345952663 37.29804231745584)))",126.97673712720045,37.29917525792917
457,ㅼ궗56aa18bb,535.00,535.0,"MULTIPOLYGON (((127.0037486052387 37.26661618785536, 127.0037338168668 37.26886960850427, 127.0065534153509 37.26888139444242, 127.0065681197092 37.26662797283765, 127.0037486052387 37.26661618785536)))",127.00515098931778,37.267748796505835
736,ㅼ궗58ab17ba,534.00,534.0,"MULTIPOLYGON (((127.0291944313863 37.25545267726407, 127.0291804069498 37.25770611064132, 127.0319995998425 37.25771728769778, 127.0320135403104 37.25546385341395, 127.0291944313863 37.25545267726407)))",127.03059699464735,37.25658498784798
877,ㅼ궗59ba22aa,529.00,529.0,"MULTIPOLYGON (((127.0430448769802 37.29606963602809, 127.0430312451084 37.29832305832858, 127.0458519587147 37.29833391560561, 127.0458655064486 37.29608049242484, 127.0430448769802 37.29606963602809)))",127.0444483968372,37.297201781198666
251,ㅼ궗53bb21bb,525.00,525.0,"MULTIPOLYGON (((126.9781864021249 37.29354798605498, 126.9781708368658 37.29580138747016, 126.980991429073 37.29581378980954, 126.981006910208 37.29356038738878, 126.9781864021249 37.29354798605498)))",126.97958889459566,37.29468089328218
549,ㅼ궗56bb20ba,523.00,523.0,"MULTIPOLYGON (((127.0121053652568 37.28242528771234, 127.012090817598 37.28467870515919, 127.0149110093249 37.28469029622731, 127.0149254729041 37.28243687784055, 127.0121053652568 37.28242528771234)))",127.0135081662969,37.283557797333955
282,ㅼ궗54aa23ba,520.00,520.0,"MULTIPOLYGON (((126.9808985060726 37.3093341861567, 126.9808830128722 37.31158758251815, 126.983704195935 37.31159992464652, 126.9837196049456 37.30934652728453, 126.9808985060726 37.3093341861567)))",126.98230132998388,37.31046706075597
453,ㅼ궗56aa17bb,518.00,518.0,"MULTIPOLYGON (((127.0038077422719 37.25760249661134, 127.0037929604814 37.25985592071955, 127.006612222967 37.2598677028346, 127.0066269207812 37.25761427777075, 127.0038077422719 37.25760249661134)))",127.00520996165186,37.25873510507816
734,ㅼ궗58ab17aa,516.00,516.0,"MULTIPOLYGON (((127.0292224755779 37.25094580791681, 127.0292084542623 37.25319924302258, 127.0320274792271 37.25321041826592, 127.0320414165927 37.25095698225368, 127.0292224755779 37.25094580791681)))",127.03062495644009,37.25207811845754
928,ㅼ궗60aa20aa,515.00,515.0,"MULTIPOLYGON (((127.0487937922662 37.27806385804933, 127.0487803406521 37.28031728901831, 127.0516003844212 37.28032800489802, 127.0516137519719 37.27807457306004, 127.0487937922662 37.27806385804933)))",127.05019706735183,37.27919593685469
1083,ㅼ궗62aa17ba,509.00,509.0,"MULTIPOLYGON (((127.0714812238773 37.25561327210365, 127.0714684589883 37.25786671850802, 127.0742876741713 37.25787688870577, 127.0743003550891 37.25562344147648, 127.0714812238773 37.25561327210365)))",127.07288442805435,37.256745085792254
173,ㅼ궗53aa22aa,507.00,507.0,"MULTIPOLYGON (((126.9697090706761 37.29576377717205, 126.9696932512853 37.29801717467198, 126.9725139224001 37.29802977967322, 126.972529657658 37.2957763811513, 126.9697090706761 37.29576377717205)))",126.97111147553302,37.29689678376888
934,ㅼ궗60aa21ba,494.00,494.0,"MULTIPOLYGON (((127.0487130601216 37.29158443090132, 127.0486995995223 37.29383785668542, 127.0515201478679 37.29384857778011, 127.0515335243478 37.29159515112674, 127.0487130601216 37.29158443090132)))",127.05011658298888,37.29271650972439
794,ㅼ궗58bb18ab,491.00,491.0,"MULTIPOLYGON (((127.0347910766618 37.26223526540848, 127.0347772155359 37.26448869800087, 127.037596663485 37.26449974349836, 127.037610440614 37.26224631001012, 127.0347910766618 37.26223526540848)))",127.03619384909896,37.263367509824526
611,ㅼ궗57ab18ab,491.00,491.0,"MULTIPOLYGON (((127.0178749256674 37.26216758798584, 127.0178605605633 37.26442101508875, 127.0206799991165 37.26443246342199, 127.0206942802247 37.26217903539056, 127.0178749256674 37.26216758798584)))",127.01927744141865,37.26330003106681
587,ㅼ궗57aa21aa,479.00,479.0,"MULTIPOLYGON (((127.014896544136 37.2869437137493, 127.0148820773372 37.2891971304065, 127.0177024388617 37.28920865615592, 127.0177168215619 37.28695523856416, 127.014896544136 37.2869437137493)))",127.01629947049996,37.288076190318996
927,ㅼ궗60aa19bb,476.00,476.0,"MULTIPOLYGON (((127.0488072423833 37.27581042621623, 127.0487937922662 37.27806385804933, 127.0516137519719 37.27807457306004, 127.051627118035 37.27582114035802, 127.0488072423833 37.27581042621623)))",127.05021047618808,37.27694250501873
174,ㅼ궗53aa22ab,474.00,474.0,"MULTIPOLYGON (((126.9696932512853 37.29801717467198, 126.9696774301338 37.30027057130611, 126.9724981853909 37.3002831773294, 126.9725139224001 37.29802977967322, 126.9696932512853 37.29801717467198)))",126.97109569733067,37.29915018134737
192,ㅼ궗53ab20ba,474.00,474.0,"MULTIPOLYGON (((126.9726240324388 37.2822559718399, 126.9726083076846 37.28450937555597, 126.9754284758925 37.28452190724025, 126.9754441165698 37.282268502508, 126.9726240324388 37.2822559718399)))",126.97402623317446,37.28338894488506
616,ㅼ궗57ab20ab,469.00,469.0,"MULTIPOLYGON (((127.0177599600599 37.28019498060048, 127.0177455821608 37.28244840078642, 127.0205656930179 37.28245985654983, 127.0205799868462 37.28020643543494, 127.0177599600599 37.28019498060048)))",127.01916280554684,37.28132742394159
652,ㅼ궗57ba21aa,468.00,468.0,"MULTIPOLYGON (((127.0205371005884 37.28696669618567, 127.020522801987 37.28922011470655, 127.0233431667037 37.28923150605826, 127.0233573812062 37.28697808661371, 127.0205371005884 37.28696669618567)))",127.02194011264679,37.28809910649108
585,ㅼ궗57aa20ba,465.00,465.0,"MULTIPOLYGON (((127.0149254729041 37.28243687784055, 127.0149110093249 37.28469029622731, 127.0177312026616 37.28470182010766, 127.0177455821608 37.28244840078642, 127.0149254729041 37.28243687784055)))",127.01632831678864,37.283569354339605
861,ㅼ궗59ba17ab,465.00,465.0,"MULTIPOLYGON (((127.0433035945036 37.25325444811569, 127.0432899914257 37.25550788683542, 127.0461091080126 37.25551872739571, 127.0461226271303 37.25326528779667, 127.0433035945036 37.25325444811569)))",127.04470633029241,37.25438659312915
545,ㅼ궗56bb19ba,464.00,464.0,"MULTIPOLYGON (((127.0121635397049 37.27341160927693, 127.0121489985206 37.27566503018295, 127.0149688539849 37.27567661749175, 127.0149833111269 37.27342319564606, 127.0121635397049 37.27341160927693)))",127.01356617586025,37.27454411874671
709,ㅼ궗58aa18bb,464.00,464.0,"MULTIPOLYGON (((127.026304766295 37.26670858767913, 127.0262906500376 37.26896201582247, 127.0291102613518 37.2689732645629, 127.0291242935941 37.26671983550727, 127.026304766295 37.26670858767913)))",127.02770749284485,37.267840931488905
128,ㅼ궗52ba16ba,462.00,462.0,"MULTIPOLYGON (((126.9644191806613 37.2461634488596, 126.9644032321001 37.248416863345, 126.9672220509304 37.24842958007354, 126.9672379155649 37.24617616455657, 126.9644191806613 37.2461634488596)))",126.96582059484275,37.24729651980043
318,ㅼ궗54ba20bb,457.00,457.0,"MULTIPOLYGON (((126.9867091660382 37.28457136211559, 126.9866938599675 37.28682476999275, 126.9895141208729 37.28683696673449, 126.9895293428563 37.28458355786834, 126.9867091660382 37.28457136211559)))",126.98811162246102,37.285704169777304
170,ㅼ궗53aa20ba,456.00,456.0,"MULTIPOLYGON (((126.9698039500577 37.28224337399134, 126.9697881412267 37.28449677668576, 126.9726083076846 37.28450937555597, 126.9726240324388 37.2822559718399, 126.9698039500577 37.28224337399134)))",126.9712061078801,37.28337638011726
1116,ㅼ궗62bb18bb,454.00,454.0,"MULTIPOLYGON (((127.079876042935 37.26691081454412, 127.0798635229957 37.26916425908986, 127.0826831623831 37.2691742319566, 127.082695598304 37.26692078660203, 127.079876042935 37.26691081454412)))",127.08127958167678,37.268042528644216
758,ㅼ궗58ba15bb,450.00,450.0,"MULTIPOLYGON (((127.0321110801612 37.23968978923036, 127.0320971505482 37.24194322956325, 127.0349157574069 37.2419543331897, 127.0349296031165 37.23970089195604, 127.0321110801612 37.23968978923036)))",127.03351339783318,37.24082206657537
169,ㅼ궗53aa20ab,450.00,450.0,"MULTIPOLYGON (((126.9698197571293 37.2799899704312, 126.9698039500577 37.28224337399134, 126.9726240324388 37.2822559718399, 126.9726397554431 37.28000256725822, 126.9698197571293 37.2799899704312)))",126.97122187379541,37.28112297647872
961,ㅼ궗60ab21bb,446.00,446.0,"MULTIPOLYGON (((127.0515201478679 37.29384857778011, 127.0515067698992 37.29610200356931, 127.0543274038627 37.29611265831682, 127.0543406977023 37.29385923166372, 127.0515201478679 37.29384857778011)))",127.05292375485685,37.29498062343395
117,ㅼ궗52ab17ba,446.00,446.0,"MULTIPOLYGON (((126.961536306875 37.25516431466973, 126.9615202672492 37.2574177246557, 126.9643394201044 37.25743051263125, 126.9643553757663 37.25517710160803, 126.961536306875 37.25516431466973)))",126.96293784252741,37.25629741898473
779,ㅼ궗58ba21aa,444.00,444.0,"MULTIPOLYGON (((127.0318182325131 37.28701185473579, 127.0318042703086 37.28926527691868, 127.0346246412974 37.28927639947354, 127.0346385194021 37.28702297638876, 127.0318182325131 37.28701185473579)))",127.03322141590516,37.288144132479246
361,ㅼ궗55aa17bb,443.00,443.0,"MULTIPOLYGON (((126.9925310447768 37.25755470075543, 126.9925159270832 37.25980812098663, 126.9953351829324 37.25982017161054, 126.9953502166506 37.25756675040191, 126.9925310447768 37.25755470075543)))",126.99393309288783,37.2586874415327
723,ㅼ궗58aa22ab,442.00,442.0,"MULTIPOLYGON (((127.0261069956604 37.29825650301589, 127.0260928573917 37.30050991905549, 127.0289136459003 37.30052118057371, 127.0289277000227 37.29826776362106, 127.0261069956604 37.29825650301589)))",127.02751029976893,37.299388847168856
803,ㅼ궗58bb20ba,441.00,441.0,"MULTIPOLYGON (((127.0346662709785 37.28251612762595, 127.0346523959625 37.28476955243956, 127.0374726003054 37.28478060600211, 127.0374863912403 37.28252718029217, 127.0346662709785 37.28251612762595)))",127.03606941464639,37.283648372189106
953,ㅼ궗60ab19ba,441.00,441.0,"MULTIPOLYGON (((127.0516404826108 37.27356770679199, 127.051627118035 37.27582114035802, 127.0544469951742 37.27583178733232, 127.0544602757051 37.27357835290286, 127.0516404826108 37.27356770679199)))",127.05304371790513,37.274699752443674
397,ㅼ궗55ab22aa,441.00,441.0,"MULTIPOLYGON (((126.9950944157675 37.29587479330056, 126.9950793535801 37.29812819980221, 126.9979000401198 37.29814019983133, 126.9979150181725 37.29588679235673, 126.9950944157675 37.29587479330056)))",126.99649720693678,37.2970075019245
329,ㅼ궗54ba23ba,440.00,440.0,"MULTIPOLYGON (((126.9865407055334 37.30935880116598, 126.986525380713 37.31161219952308, 126.9893465671967 37.31162440714767, 126.9893618078268 37.30937100780093, 126.9865407055334 37.30935880116598)))",126.98794361534473,37.31049160951392
990,ㅼ궗60bb17aa,440.00,440.0,"MULTIPOLYGON (((127.0574119543957 37.25105453146577, 127.0573987725873 37.25330797539135, 127.0602178126424 37.25331847950717, 127.0602309104991 37.25106503472954, 127.0574119543957 37.25105453146577)))",127.05881486255473,37.2521865108663
619,ㅼ궗57ab21aa,439.00,439.0,"MULTIPOLYGON (((127.0177168215619 37.28695523856416, 127.0177024388617 37.28920865615592, 127.020522801987 37.28922011470655, 127.0205371005884 37.28696669618567, 127.0177168215619 37.28695523856416)))",127.0191197907754,37.2880876820031
1092,ㅼ궗62ab17aa,439.00,439.0,"MULTIPOLYGON (((127.0743257126914 37.25111654442755, 127.0743130345957 37.25336999338373, 127.0771320832565 37.25338009481779, 127.0771446773995 37.25112664504223, 127.0743257126914 37.25111654442755)))",127.0757288770085,37.252248325010704
114,ㅼ궗52ab16bb,431.00,431.0,"MULTIPOLYGON (((126.9615844150445 37.24840407951806, 126.9615683807725 37.25065749210088, 126.9643872817639 37.25067027696488, 126.9644032321001 37.248416863345, 126.9615844150445 37.24840407951806)))",126.96298582744897,37.2495371835744
243,ㅼ궗53bb19bb,430.00,430.0,"MULTIPOLYGON (((126.9783108618553 37.27552074357362, 126.9782953104482 37.27777415191306, 126.9811152299243 37.27778654620942, 126.9811306972821 37.27553313686489, 126.9783108618553 37.27552074357362)))",126.97971302490522,37.27665365023792
929,ㅼ궗60aa20ab,430.00,430.0,"MULTIPOLYGON (((127.0487803406521 37.28031728901831, 127.0487668875409 37.2825707191232, 127.0515870153827 37.28258143587193, 127.0516003844212 37.28032800489802, 127.0487803406521 37.28031728901831)))",127.05018365702321,37.28144936782659
1,ㅼ궗49ba19bb,424.00,424.0,"MULTIPOLYGON (((126.9303739320096 37.27529978157728, 126.9303569517964 37.27755317199652, 126.9331768405772 37.2775667081622, 126.9331937367447 37.27531331664526, 126.9303739320096 37.27529978157728)))",126.93177536531229,37.27643325019289
1044,ㅼ궗61ab18ba,423.00,423.0,"MULTIPOLYGON (((127.0629717629032 37.26459613167594, 127.0629587403061 37.26684957211812, 127.0657782871755 37.26685994705507, 127.0657912257645 37.26460650577145, 127.0629717629032 37.26459613167594)))",127.06437500406062,37.26572804475072
655,ㅼ궗57ba21bb,422.00,422.0,"MULTIPOLYGON (((127.0204942000097 37.29372694915418, 127.0204798966334 37.29598036508088, 127.0233005137032 37.29599175920394, 127.0233147329524 37.29373834235341, 127.0204942000097 37.29372694915418)))",127.0218973358501,37.29485935954949
