gid,ratio,geometry,경도,위도
다사49b20b,0.352941177,"MULTIPOLYGON (((126.9303229857005 37.28205995023544, 126.9302890120436 37.28656672500814, 126.9359294640391 37.28659373893289, 126.9359631013818 37.28208695977939, 126.9303229857005 37.28205995023544)))",126.9331261,37.28432687
다사56b22a,0.352838122,"MULTIPOLYGON (((127.0091974443676 37.29593411643713, 127.009168159714 37.30044093819586, 127.0148097191873 37.30046420071978, 127.0148386672791 37.29595737518907, 127.0091974443676 37.29593411643713)))",127.0120035,37.29819918
다사60a22b,0.352818372,"MULTIPOLYGON (((127.0486592087345 37.30059812885228, 127.0486322740495 37.30510497264218, 127.0542742137062 37.30512635628769, 127.0543008117444 37.3006195090306, 127.0486592087345 37.30059812885228)))",127.0514666,37.30286226
다사50b21a,0.352807284,"MULTIPOLYGON (((126.9415699235225 37.28662048409914, 126.9415366150828 37.29112726412451, 126.9471774183716 37.2911537448253, 126.9472103904187 37.28664696050578, 126.9415699235225 37.28662048409914)))",126.9443736,37.28888714
다사55b23a,0.352079475,"MULTIPOLYGON (((126.9978550959584 37.30490041706366, 126.9978251248463 37.30940722422549, 127.0034673445484 37.3094310322737, 127.003496978952 37.30492422125178, 126.9978550959584 37.30490041706366)))",127.0006611,37.30716575
다사57a22a,0.351873674,"MULTIPOLYGON (((127.0148386672791 37.29595737518907, 127.0148097191873 37.30046420071978, 127.0204512851048 37.30048719433998, 127.0204798966334 37.29598036508088, 127.0148386672791 37.29595737518907)))",127.0176449,37.29822231
다사57b22b,0.351681957,"MULTIPOLYGON (((127.0204512851048 37.30048719433998, 127.0204226672069 37.30499402013986, 127.0260645761335 37.3050167485406, 127.0260928573917 37.30050991905549, 127.0204512851048 37.30048719433998)))",127.0232578,37.30275199
다사60b16b,0.351373021,"MULTIPOLYGON (((127.0546195268505 37.24653707236677, 127.0545929997591 37.25104396109419, 127.0602309104991 37.25106503472954, 127.0602571018401 37.24655814258337, 127.0546195268505 37.24653707236677)))",127.0574251,37.24880108
다사52b22b,0.351090909,"MULTIPOLYGON (((126.9640359249117 37.30024515758785, 126.9640039407019 37.30475194413733, 126.969645782548 37.30477736197684, 126.9696774301338 37.30027057130611, 126.9640359249117 37.30024515758785)))",126.9668408,37.30251128
다사52a18a,0.351080247,"MULTIPOLYGON (((126.9586849907951 37.25965827763768, 126.9586527346433 37.26416509119561, 126.9642915424637 37.26419074050726, 126.9643234626668 37.25968392278886, 126.9586849907951 37.25965827763768)))",126.9614882,37.26192453
다사57b24a,0.350877193,"MULTIPOLYGON (((127.0203654122971 37.31400766136139, 127.0203367752821 37.31851447678274, 127.0259796945774 37.31853721624172, 127.0260079947278 37.31403039713386, 127.0203654122971 37.31400766136139)))",127.0231725,37.31627246
다사57a15b,0.350877193,"MULTIPOLYGON (((127.015214406729 37.23736832853056, 127.0151855422758 37.24187519902294, 127.0208227387081 37.2418981442083, 127.0208512675704 37.23739126999322, 127.015214406729 37.23736832853056)))",127.0180185,37.23963326
다사58a20b,0.350090654,"MULTIPOLYGON (((127.0262059194951 37.28248256652883, 127.0261776634057 37.28698940984814, 127.0318182325131 37.28701185473579, 127.0318461522608 37.28250500777658, 127.0262059194951 37.28248256652883)))",127.029012,37.28474723
다사53b19a,0.350079171,"MULTIPOLYGON (((126.975537924089 37.26874805593837, 126.9755066618754 37.27325487492357, 126.9811461629187 37.27327972665495, 126.9811770890291 37.268772903639, 126.975537924089 37.26874805593837)))",126.978342,37.27101391
다사59b20a,0.349845201,"MULTIPOLYGON (((127.0431538773549 37.27804222650952, 127.0431266363586 37.28254908407467, 127.0487668875409 37.2825707191232, 127.0487937922662 37.27806385804933, 127.0431538773549 37.27804222650952)))",127.0459603,37.28030649
다사61a18b,0.349735958,"MULTIPOLYGON (((127.0601523014911 37.26458569043973, 127.0601260868223 37.2690925687665, 127.0657653471464 37.269113387475, 127.0657912257645 37.26460650577145, 127.0601523014911 37.26458569043973)))",127.0629587,37.26684956
다사53b19b,0.349416517,"MULTIPOLYGON (((126.9755066618754 37.27325487492357, 126.9754753927028 37.27776169044684, 126.9811152299243 37.27778654620942, 126.9811461629187 37.27327972665495, 126.9755066618754 37.27325487492357)))",126.9783109,37.27552073
다사53a22b,0.349015843,"MULTIPOLYGON (((126.9696774301338 37.30027057130611, 126.969645782548 37.30477736197684, 126.9752876314393 37.30480251087701, 126.9753189423995 37.30029571612862, 126.9696774301338 37.30027057130611)))",126.9724824,37.30253656
다사58a15b,0.348828275,"MULTIPOLYGON (((127.0264881347604 37.23741394316114, 127.0264599414905 37.24192082105537, 127.0320971505482 37.24194322956325, 127.0321250082242 37.23743634803338, 127.0264881347604 37.23741394316114)))",127.0292926,37.23967861
다사55b23b,0.34852071,"MULTIPOLYGON (((126.9978251248463 37.30940722422549, 126.997795147062 37.31391402792602, 127.0034377035476 37.31393783983476, 127.0034673445484 37.3094310322737, 126.9978251248463 37.30940722422549)))",127.0006313,37.31167255
다사56a21a,0.348264104,"MULTIPOLYGON (((127.0036154506253 37.28689694255873, 127.003585842595 37.29140376742249, 127.0092267225036 37.29142729121847, 127.0092559941233 37.28692046254001, 127.0036154506253 37.28689694255873)))",127.006421,37.28916214
다사50a18b,0.348148148,"MULTIPOLYGON (((126.9360975759093 37.26405980850981, 126.9360639685004 37.26856660152522, 126.9417030831689 37.26859332934559, 126.9417363545611 37.26408653199498, 126.9360975759093 37.26405980850981)))",126.9389002,37.26632659
다사56b17a,0.347879859,"MULTIPOLYGON (((127.0094899326831 37.25086570857804, 127.0094607131377 37.25537256492938, 127.0150989103618 37.25539578975339, 127.0151277940937 37.25088892963451, 127.0094899326831 37.25086570857804)))",127.0122943,37.25313077
다사49b19a,0.347368421,"MULTIPOLYGON (((126.9304248613127 37.26853960512064, 126.9303909103332 37.27304639029154, 126.9360303536106 37.2730733910754, 126.9360639685004 37.26856660152522, 126.9304248613127 37.26853960512064)))",126.9332275,37.27080652
다사54a16b,0.346755725,"MULTIPOLYGON (((126.9813316163757 37.24623873664249, 126.9813007246617 37.25074557696352, 126.9869385528128 37.25077014012743, 126.9869691087956 37.24626329582158, 126.9813316163757 37.24623873664249)))",126.984135,37.24850446
다사57a19b,0.346678399,"MULTIPOLYGON (((127.0149833111269 37.27342319564606, 127.0149543952338 37.27793003847275, 127.0205942790839 37.27795301345542, 127.020622858788 37.27344616690252, 127.0149833111269 37.27342319564606)))",127.0177887,37.27568813
다사54b18a,0.346606335,"MULTIPOLYGON (((126.9868774204413 37.25978381835828, 126.9868468440496 37.26429065228294, 126.9924856866483 37.26431495885399, 126.9925159270832 37.25980812098663, 126.9868774204413 37.25978381835828)))",126.9896815,37.26204941
다사54b23b,0.346596859,"MULTIPOLYGON (((126.9865407055334 37.30935880116598, 126.9865100541869 37.31386559701459, 126.9921525972501 37.31388994698563, 126.9921829118163 37.30938314718925, 126.9865407055334 37.30935880116598)))",126.9893466,37.3116244
다사54b23a,0.346418877,"MULTIPOLYGON (((126.986571350058 37.30485200185517, 126.9865407055334 37.30935880116598, 126.9921829118163 37.30938314718925, 126.9922132196355 37.30487634393113, 126.986571350058 37.30485200185517)))",126.989377,37.3071176
다사56a18b,0.346122282,"MULTIPOLYGON (((127.003763391965 37.26436276634158, 127.0037338168668 37.26886960850427, 127.0093730154715 37.26889311323128, 127.0094022545334 37.26438626725614, 127.003763391965 37.26436276634158)))",127.0065681,37.26662796
다사51b18a,0.345405405,"MULTIPOLYGON (((126.9530465261017 37.25963236398506, 126.9530139340029 37.26413917333898, 126.9586527346433 37.26416509119561, 126.9586849907951 37.25965827763768, 126.9530465261017 37.25963236398506)))",126.9558495,37.26189875
다사50a18a,0.344444444,"MULTIPOLYGON (((126.9361311758391 37.25955301202929, 126.9360975759093 37.26405980850981, 126.9417363545611 37.26408653199498, 126.941769618549 37.25957973117976, 126.9361311758391 37.25955301202929)))",126.9389337,37.26181979
다사57b19b,0.343712091,"MULTIPOLYGON (((127.020622858788 37.27344616690252, 127.0205942790839 37.27795301345542, 127.0262341692958 37.27797571975135, 127.0262624128095 37.27346886951584, 127.020622858788 37.27344616690252)))",127.0234284,37.27571096
다사55b21b,0.343709468,"MULTIPOLYGON (((126.9979449692776 37.29137997481192, 126.9979150181725 37.29588679235673, 127.0035562279738 37.29591058882604, 127.003585842595 37.29140376742249, 126.9979449692776 37.29137997481192)))",127.0007505,37.2936453
다사56a23b,0.343642612,"MULTIPOLYGON (((127.0034673445484 37.3094310322737, 127.0034377035476 37.31393783983476, 127.009080266632 37.31396138271089, 127.0091095708478 37.30945457133289, 127.0034673445484 37.3094310322737)))",127.0062737,37.31169623
다사53b18b,0.343300748,"MULTIPOLYGON (((126.9755691793453 37.26424123349137, 126.975537924089 37.26874805593837, 126.9811770890291 37.268772903639, 126.981208008257 37.26426607716173, 126.9755691793453 37.26424123349137)))",126.9783731,37.26650709
다사53b16a,0.343249428,"MULTIPOLYGON (((126.9757253513244 37.24170706933476, 126.9756941308301 37.24621390908845, 126.9813316163757 37.24623873664249, 126.9813625012151 37.24173189286091, 126.9757253513244 37.24170706933476)))",126.9785284,37.24397292
다사53a21b,0.340332458,"MULTIPOLYGON (((126.9697407041764 37.2912569795748, 126.9697090706761 37.29576377717205, 126.975350246391 37.29578891791738, 126.9753815434155 37.29128211624343, 126.9697407041764 37.2912569795748)))",126.9725454,37.29352297
다사52b20a,0.339901478,"MULTIPOLYGON (((126.9641957392165 37.27771117288621, 126.9641637905825 37.28221797675327, 126.9698039500577 37.28224337399134, 126.969835562442 37.27773656600542, 126.9641957392165 37.27771117288621)))",126.9669998,37.27997729
다사56b21b,0.339709105,"MULTIPOLYGON (((127.0092267225036 37.29142729121847, 127.0091974443676 37.29593411643713, 127.0148386672791 37.29595737518907, 127.0148676089282 37.29145054619886, 127.0092267225036 37.29142729121847)))",127.0120326,37.29369235
다사56a17b,0.339045288,"MULTIPOLYGON (((127.0038225224176 37.25534907163836, 127.0037929604814 37.25985592071955, 127.0094314870883 37.25987941782212, 127.0094607131377 37.25537256492938, 127.0038225224176 37.25534907163836)))",127.0066269,37.25761427
다사51a22b,0.338557994,"MULTIPOLYGON (((126.9471114522562 37.30016730306922, 126.9470784581845 37.3046740769933, 126.9527202784452 37.3047003016445, 126.952752935898 37.30019352346835, 126.9471114522562 37.30016730306922)))",126.9499158,37.30243382
다사56b17b,0.338451592,"MULTIPOLYGON (((127.0094607131377 37.25537256492938, 127.0094314870883 37.25987941782212, 127.0150700202007 37.25990264641415, 127.0150989103618 37.25539578975339, 127.0094607131377 37.25537256492938)))",127.0122653,37.25763763
다사58b15b,0.338394794,"MULTIPOLYGON (((127.0321250082242 37.23743634803338, 127.0320971505482 37.24194322956325, 127.0377343658065 37.24196536973101, 127.0377618878872 37.23745848460905, 127.0321250082242 37.23743634803338)))",127.0349296,37.23970088
다사53a20a,0.338170625,"MULTIPOLYGON (((126.969835562442 37.27773656600542, 126.9698039500577 37.28224337399134, 126.9754441165698 37.282268502508, 126.9754753927028 37.27776169044684, 126.969835562442 37.27773656600542)))",126.9726398,37.28000256
다사61a19b,0.337743191,"MULTIPOLYGON (((127.0600998663181 37.27359944363801, 127.0600736399772 37.27810631505416, 127.0657135726272 37.27812714051743, 127.0657394627678 37.27362026572371, 127.0600998663181 37.27359944363801)))",127.0629066,37.27586331
다사50b19a,0.337234504,"MULTIPOLYGON (((126.9417030831689 37.26859332934559, 126.9416698043706 37.27310012323147, 126.9473092625384 37.27312658675866, 126.9473422052434 37.26861978858065, 126.9417030831689 37.26859332934559)))",126.9445061,37.27085998
다사58a21b,0.337116279,"MULTIPOLYGON (((127.0261494010264 37.29149624970912, 127.0261211323555 37.29600308611163, 127.0317623743707 37.29602553828035, 127.0317903065502 37.29151869823709, 127.0261494010264 37.29149624970912)))",127.0289558,37.29376092
다사56b19a,0.334093129,"MULTIPOLYGON (((127.0093730154715 37.26889311323128, 127.0093437699011 37.27339995574739, 127.0149833111269 37.27342319564606, 127.0150122205847 37.26891634936062, 127.0093730154715 37.26889311323128)))",127.0121781,37.27115818
다사54a19a,0.333980044,"MULTIPOLYGON (((126.9811770890291 37.268772903639, 126.9811461629187 37.27327972665495, 126.9867856708462 37.27330430975004, 126.9868162608518 37.26879748274692, 126.9811770890291 37.268772903639)))",126.9839813,37.27103863
다사55a23b,0.33380401,"MULTIPOLYGON (((126.9921829118163 37.30938314718925, 126.9921525972501 37.31388994698563, 126.997795147062 37.31391402792602, 126.9978251248463 37.30940722422549, 126.9921829118163 37.30938314718925)))",126.9949889,37.31164861
다사50b18b,0.333333333,"MULTIPOLYGON (((126.9417363545611 37.26408653199498, 126.9417030831689 37.26859332934559, 126.9473422052434 37.26861978858065, 126.9473751406172 37.26411298693841, 126.9417363545611 37.26408653199498)))",126.9445392,37.26635318
다사56b18a,0.332541568,"MULTIPOLYGON (((127.0094314870883 37.25987941782212, 127.0094022545334 37.26438626725614, 127.0150411236088 37.2644094996166, 127.0150700202007 37.25990264641415, 127.0094314870883 37.25987941782212)))",127.0122362,37.26214448
다사57a19a,0.330326461,"MULTIPOLYGON (((127.0150122205847 37.26891634936062, 127.0149833111269 37.27342319564606, 127.020622858788 37.27344616690252, 127.0206514321317 37.26893931689133, 127.0150122205847 37.26891634936062)))",127.0178175,37.27118128
다사54a17a,0.329967875,"MULTIPOLYGON (((126.9813007246617 37.25074557696352, 126.9812698260717 37.25525241382385, 126.9869079900285 37.25527698097306, 126.9869385528128 37.25077014012743, 126.9813007246617 37.25074557696352)))",126.9841043,37.2530113
다사56b18b,0.329198051,"MULTIPOLYGON (((127.0094022545334 37.26438626725614, 127.0093730154715 37.26889311323128, 127.0150122205847 37.26891634936062, 127.0150411236088 37.2644094996166, 127.0094022545334 37.26438626725614)))",127.0122072,37.26665133
다사55a23a,0.328992186,"MULTIPOLYGON (((126.9922132196355 37.30487634393113, 126.9921829118163 37.30938314718925, 126.9978251248463 37.30940722422549, 126.9978550959584 37.30490041706366, 126.9922132196355 37.30487634393113)))",126.9950191,37.30714181
다사56a17a,0.327454719,"MULTIPOLYGON (((127.0038520777751 37.25084221909812, 127.0038225224176 37.25534907163836, 127.0094607131377 37.25537256492938, 127.0094899326831 37.25086570857804, 127.0038520777751 37.25084221909812)))",127.0066563,37.25310741
다사52a17b,0.326904986,"MULTIPOLYGON (((126.9587172397686 37.25515146061682, 126.9586849907951 37.25965827763768, 126.9643234626668 37.25968392278886, 126.9643553757663 37.25517710160803, 126.9587172397686 37.25515146061682)))",126.9615203,37.25741771
다사56a19a,0.32527842,"MULTIPOLYGON (((127.0037338168668 37.26886960850427, 127.0037042351852 37.27337644720748, 127.0093437699011 37.27339995574739, 127.0093730154715 37.26889311323128, 127.0037338168668 37.26886960850427)))",127.0065387,37.2711348
다사57a18b,0.324723247,"MULTIPOLYGON (((127.0150411236088 37.2644094996166, 127.0150122205847 37.26891634936062, 127.0206514321317 37.26893931689133, 127.0206799991165 37.26443246342199, 127.0150411236088 37.2644094996166)))",127.0178462,37.26667443
다사56b21a,0.323466585,"MULTIPOLYGON (((127.0092559941233 37.28692046254001, 127.0092267225036 37.29142729121847, 127.0148676089282 37.29145054619886, 127.014896544136 37.2869437137493, 127.0092559941233 37.28692046254001)))",127.0120617,37.28918553
다사52a21b,0.322513089,"MULTIPOLYGON (((126.9584590468939 37.29120589981292, 126.9584267404469 37.29571268912601, 126.964067902003 37.29573836757456, 126.9640998719775 37.2912315740976, 126.9584590468939 37.29120589981292)))",126.9612634,37.29347216
다사53a22a,0.321460112,"MULTIPOLYGON (((126.9697090706761 37.29576377717205, 126.9696774301338 37.30027057130611, 126.9753189423995 37.30029571612862, 126.975350246391 37.29578891791738, 126.9697090706761 37.29576377717205)))",126.9725139,37.29802977
다사53b23b,0.321428571,"MULTIPOLYGON (((126.9752563135088 37.30930930216238, 126.9752249886063 37.3138160899846, 126.9808675179473 37.31384097801391, 126.9808985060726 37.3093341861567, 126.9752563135088 37.30930930216238)))",126.9780618,37.31157516
다사57a26a,0.321428571,"MULTIPOLYGON (((127.0146069020204 37.33201188255614, 127.0145779023321 37.33651868040544, 127.0202221634543 37.33654170386848, 127.0202508259795 37.33203490228728, 127.0146069020204 37.33201188255614)))",127.0174144,37.33427681
다사61a18a,0.321198331,"MULTIPOLYGON (((127.0601785103259 37.26007880865789, 127.0601523014911 37.26458569043973, 127.0657912257645 37.26460650577145, 127.0658170986234 37.2600996206132, 127.0601785103259 37.26007880865789)))",127.0629848,37.26234268
다사56a19b,0.320965309,"MULTIPOLYGON (((127.0037042351852 37.27337644720748, 127.0036746469188 37.27788328245106, 127.0093145178206 37.27790679480432, 127.0093437699011 37.27339995574739, 127.0037042351852 37.27337644720748)))",127.0065093,37.27564164
다사57b15a,0.320556024,"MULTIPOLYGON (((127.0208797900842 37.23288439232105, 127.0208512675704 37.23739126999322, 127.0264881347604 37.23741394316114, 127.0265163217564 37.23290706181023, 127.0208797900842 37.23288439232105)))",127.0236839,37.23514919
다사54b18b,0.320084567,"MULTIPOLYGON (((126.9868468440496 37.26429065228294, 126.9868162608518 37.26879748274692, 126.9924554394821 37.2688217932611, 126.9924856866483 37.26431495885399, 126.9868468440496 37.26429065228294)))",126.9896511,37.26655624
다사57b21b,0.319806024,"MULTIPOLYGON (((127.0205085017941 37.29147353236273, 127.0204798966334 37.29598036508088, 127.0261211323555 37.29600308611163, 127.0261494010264 37.29149624970912, 127.0205085017941 37.29147353236273)))",127.0233147,37.29373833
다사56b20a,0.318952234,"MULTIPOLYGON (((127.0093145178206 37.27790679480432, 127.0092852592285 37.2824136304019, 127.0149254729041 37.28243687784055, 127.0149543952338 37.27793003847275, 127.0093145178206 37.27790679480432)))",127.0121199,37.28017186
다사58a22a,0.31505874,"MULTIPOLYGON (((127.0261211323555 37.29600308611163, 127.0260928573917 37.30050991905549, 127.0317344359731 37.30053237486541, 127.0317623743707 37.29602553828035, 127.0261211323555 37.29600308611163)))",127.0289277,37.29826775
다사61a17b,0.314485981,"MULTIPOLYGON (((127.0602047133281 37.25557192342112, 127.0601785103259 37.26007880865789, 127.0658170986234 37.2600996206132, 127.0658429657244 37.25559273200041, 127.0602047133281 37.25557192342112)))",127.0630108,37.25783579
다사57a21b,0.31429652,"MULTIPOLYGON (((127.0148676089282 37.29145054619886, 127.0148386672791 37.29595737518907, 127.0204798966334 37.29598036508088, 127.0205085017941 37.29147353236273, 127.0148676089282 37.29145054619886)))",127.0176737,37.29371548
다사57a21a,0.313601596,"MULTIPOLYGON (((127.014896544136 37.2869437137493, 127.0148676089282 37.29145054619886, 127.0205085017941 37.29147353236273, 127.0205371005884 37.28696669618567, 127.014896544136 37.2869437137493)))",127.0177024,37.28920864
다사58b22a,0.312796209,"MULTIPOLYGON (((127.0317623743707 37.29602553828035, 127.0317344359731 37.30053237486541, 127.0373760207739 37.30055456176879, 127.0374036226038 37.29604772158615, 127.0317623743707 37.29602553828035)))",127.0345691,37.29829007
다사55b19a,0.310464611,"MULTIPOLYGON (((126.9980946248454 37.26884583518055, 126.9980647070543 37.27335267002729, 127.0037042351852 37.27337644720748, 127.0037338168668 37.26886960850427, 126.9980946248454 37.26884583518055)))",127.0008993,37.27111116
다사55b24a,0.30952381,"MULTIPOLYGON (((126.997795147062 37.31391402792602, 126.9977651626041 37.3184208281651, 127.0034080559481 37.31844464393484, 127.0034377035476 37.31393783983476, 126.997795147062 37.31391402792602)))",127.0006015,37.31617936
다사56b20b,0.306953339,"MULTIPOLYGON (((127.0092852592285 37.2824136304019, 127.0092559941233 37.28692046254001, 127.014896544136 37.2869437137493, 127.0149254729041 37.28243687784055, 127.0092852592285 37.2824136304019)))",127.0120908,37.28467869
다사57b21a,0.306520704,"MULTIPOLYGON (((127.0205371005884 37.28696669618567, 127.0205085017941 37.29147353236273, 127.0261494010264 37.29149624970912, 127.0261776634057 37.28698940984814, 127.0205371005884 37.28696669618567)))",127.0233432,37.28923149
다사57b20a,0.304814233,"MULTIPOLYGON (((127.0205942790839 37.27795301345542, 127.0205656930179 37.28245985654983, 127.0262059194951 37.28248256652883, 127.0262341692958 37.27797571975135, 127.0205942790839 37.27795301345542)))",127.0234,37.28021781
다사57b22a,0.302009274,"MULTIPOLYGON (((127.0204798966334 37.29598036508088, 127.0204512851048 37.30048719433998, 127.0260928573917 37.30050991905549, 127.0261211323555 37.29600308611163, 127.0204798966334 37.29598036508088)))",127.0232863,37.29824516
다사55b18b,0.297239915,"MULTIPOLYGON (((126.9981245359784 37.26433899687385, 126.9980946248454 37.26884583518055, 127.0037338168668 37.26886960850427, 127.003763391965 37.26436276634158, 126.9981245359784 37.26433899687385)))",127.0009291,37.26660432
다사60a16b,0.293395675,"MULTIPOLYGON (((127.0489819577641 37.24651573376292, 127.0489550949237 37.25102261902805, 127.0545929997591 37.25104396109419, 127.0546195268505 37.24653707236677, 127.0489819577641 37.24651573376292)))",127.0517874,37.24877987
다사60b22a,0.289473684,"MULTIPOLYGON (((127.0543274038627 37.29611265831682, 127.0543008117444 37.3006195090306, 127.0599424206741 37.30064062029879, 127.0599686762191 37.29613376616183, 127.0543274038627 37.29611265831682)))",127.0571348,37.29837666
다사57b20b,0.286508633,"MULTIPOLYGON (((127.0205656930179 37.28245985654983, 127.0205371005884 37.28696669618567, 127.0261776634057 37.28698940984814, 127.0262059194951 37.28248256652883, 127.0205656930179 37.28245985654983)))",127.0233716,37.28472465
다사59b20b,0.285714286,"MULTIPOLYGON (((127.0431266363586 37.28254908407467, 127.0430993892984 37.28705593818292, 127.0487399768265 37.28707757674059, 127.0487668875409 37.2825707191232, 127.0431266363586 37.28254908407467)))",127.0459332,37.28481335
다사55a18a,0.285524568,"MULTIPOLYGON (((126.9925159270832 37.25980812098663, 126.9924856866483 37.26431495885399, 126.9981245359784 37.26433899687385, 126.9981544404548 37.2598321551074, 126.9925159270832 37.25980812098663)))",126.9953201,37.26207358
다사53b24a,0.283333333,"MULTIPOLYGON (((126.9752249886063 37.3138160899846, 126.9751936567303 37.31832287434349, 126.9808365229234 37.31834776640827, 126.9808675179473 37.31384097801391, 126.9752249886063 37.3138160899846)))",126.9780307,37.31608195
다사50b18a,0.282828283,"MULTIPOLYGON (((126.941769618549 37.25957973117976, 126.9417363545611 37.26408653199498, 126.9473751406172 37.26411298693841, 126.9474080686615 37.25960618183205, 126.941769618549 37.25957973117976)))",126.9445723,37.26184638
다사57a20b,0.282593857,"MULTIPOLYGON (((127.0149254729041 37.28243687784055, 127.014896544136 37.2869437137493, 127.0205371005884 37.28696669618567, 127.0205656930179 37.28245985654983, 127.0149254729041 37.28243687784055)))",127.0177312,37.28470181
다사56a16b,0.278787879,"MULTIPOLYGON (((127.0038816265553 37.24633536309904, 127.0038520777751 37.25084221909812, 127.0094899326831 37.25086570857804, 127.0095191457261 37.2463588487683, 127.0038816265553 37.24633536309904)))",127.0066857,37.24860056
다사60b18a,0.278409091,"MULTIPOLYGON (((127.054539927861 37.26005772818382, 127.0545133830516 37.2645646065457, 127.0601523014911 37.26458569043973, 127.0601785103259 37.26007880865789, 127.054539927861 37.26005772818382)))",127.057346,37.26232173
다사50b21b,0.277777778,"MULTIPOLYGON (((126.9415366150828 37.29112726412451, 126.9415032992284 37.29563404068439, 126.9471444389847 37.29566052567984, 126.9471774183716 37.2911537448253, 126.9415366150828 37.29112726412451)))",126.9443404,37.29339392
다사60b17b,0.276960784,"MULTIPOLYGON (((127.0545664667631 37.2555508463666, 127.054539927861 37.26005772818382, 127.0601785103259 37.26007880865789, 127.0602047133281 37.25557192342112, 127.0545664667631 37.2555508463666)))",127.0573724,37.25781485
다사54b16a,0.276190476,"MULTIPOLYGON (((126.9869996579788 37.24175644805564, 126.9869691087956 37.24626329582158, 126.9926066080154 37.2462875866247, 126.9926368215406 37.24178073491792, 126.9869996579788 37.24175644805564)))",126.989803,37.24402204
다사53b24b,0.271604938,"MULTIPOLYGON (((126.9751936567303 37.31832287434349, 126.975162317879 37.32282965523891, 126.9808055209992 37.32285455133965, 126.9808365229234 37.31834776640827, 126.9751936567303 37.31832287434349)))",126.9779995,37.32058873
다사53a25a,0.271186441,"MULTIPOLYGON (((126.9695191217356 37.32280449002333, 126.9694874389071 37.32731126337509, 126.9751309720509 37.32733643267072, 126.975162317879 37.32282965523891, 126.9695191217356 37.32280449002333)))",126.972325,37.32507048
다사54b16b,0.27027027,"MULTIPOLYGON (((126.9869691087956 37.24626329582158, 126.9869385528128 37.25077014012743, 126.9925763877651 37.25079443487184, 126.9926066080154 37.2462875866247, 126.9869691087956 37.24626329582158)))",126.9897727,37.24852889
다사53b15b,0.268292683,"MULTIPOLYGON (((126.9757565648711 37.2372002261202, 126.9757253513244 37.24170706933476, 126.9813625012151 37.24173189286091, 126.9813933791818 37.23722504561891, 126.9757565648711 37.2372002261202)))",126.9785594,37.23946608
다사52a20a,0.260869565,"MULTIPOLYGON (((126.9585559231012 37.27768551109024, 126.9585236382193 37.28219231079488, 126.9641637905825 37.28221797675327, 126.9641957392165 37.27771117288621, 126.9585559231012 37.27768551109024)))",126.9613598,37.27995177
다사58a22b,0.255813954,"MULTIPOLYGON (((127.0260928573917 37.30050991905549, 127.0260645761335 37.3050167485406, 127.031706491356 37.30503920799212, 127.0317344359731 37.30053237486541, 127.0260928573917 37.30050991905549)))",127.0288996,37.30277459
다사58b21b,0.253363229,"MULTIPOLYGON (((127.0317903065502 37.29151869823709, 127.0317623743707 37.29602553828035, 127.0374036226038 37.29604772158615, 127.0374312182906 37.29154087794573, 127.0317903065502 37.29151869823709)))",127.0345969,37.29378323
다사52b17a,0.25210084,"MULTIPOLYGON (((126.9643872817639 37.25067027696488, 126.9643553757663 37.25517710160803, 126.9699935188658 37.2552024741403, 126.9700250890626 37.25069564538121, 126.9643872817639 37.25067027696488)))",126.9671903,37.2529364
다사54a16a,0.25,"MULTIPOLYGON (((126.9813625012151 37.24173189286091, 126.9813316163757 37.24623873664249, 126.9869691087956 37.24626329582158, 126.9869996579788 37.24175644805564, 126.9813625012151 37.24173189286091)))",126.9841657,37.24399762
다사55a17b,0.247933884,"MULTIPOLYGON (((126.9925461607882 37.25530127965922, 126.9925159270832 37.25980812098663, 126.9981544404548 37.2598321551074, 126.9981843382762 37.25532530988131, 126.9925461607882 37.25530127965922)))",126.9953502,37.25756674
다사53b23a,0.247619048,"MULTIPOLYGON (((126.9752876314393 37.30480251087701, 126.9752563135088 37.30930930216238, 126.9808985060726 37.3093341861567, 126.980929487301 37.3048273908368, 126.9752876314393 37.30480251087701)))",126.978093,37.30706837
다사61b17b,0.243902439,"MULTIPOLYGON (((127.0658429657244 37.25559273200041, 127.0658170986234 37.2600996206132, 127.0714556926788 37.26012016404888, 127.0714812238773 37.25561327210365, 127.0658429657244 37.25559273200041)))",127.0686492,37.25785647
다사52b20b,0.242424242,"MULTIPOLYGON (((126.9641637905825 37.28221797675327, 126.9641318348368 37.28672477715713, 126.9697723306363 37.2867501785145, 126.9698039500577 37.28224337399134, 126.9641637905825 37.28221797675327)))",126.966968,37.2844841
다사60a20a,0.241120219,"MULTIPOLYGON (((127.0487937922662 37.27806385804933, 127.0487668875409 37.2825707191232, 127.0544071447124 37.28259208543686, 127.0544337131652 37.27808522089782, 127.0487937922662 37.27806385804933)))",127.0516004,37.28032799
다사58a23b,0.236842105,"MULTIPOLYGON (((127.0260362885793 37.30952357456677, 127.0260079947278 37.31403039713386, 127.0316505834574 37.31405286386989, 127.0316785405179 37.30954603766033, 127.0260362885793 37.30952357456677)))",127.0288434,37.31178824
다사57a20a,0.234275822,"MULTIPOLYGON (((127.0149543952338 37.27793003847275, 127.0149254729041 37.28243687784055, 127.0205656930179 37.28245985654983, 127.0205942790839 37.27795301345542, 127.0149543952338 37.27793003847275)))",127.01776,37.28019497
